trip_id,driver_id,rider_id,city_id,payment_method_id,pickup_lat,pickup_lng,drop_lat,drop_lng,distance_km,fare_amount,status,pickup_date,pickup_time,drop_date,drop_time
41186,2594,68250,1,2,40.53322953640476,-74.25057363803818,40.755052167803484,-73.94717713472735,7.17,14.36,Completed,2023-01-29,14:25:00,2023-01-29,14:46:30
41187,4441,43441,2,2,34.13070683604768,-118.61494046463464,34.14329430596986,-118.60690335432697,4.51,14.99,Completed,2023-01-29,14:26:00,2023-01-29,14:39:31
41188,2838,63749,8,3,32.72563059066039,-117.2533829929024,32.84577202875458,-117.09023803667588,10.52,21.87,Completed,2023-01-29,14:27:00,2023-01-29,14:58:33
41189,8908,66262,9,1,32.87002959147176,-96.99362012996455,32.909975792602765,-96.98468962532002,6.81,12.48,Completed,2023-01-29,14:28:00,2023-01-29,14:48:25
41190,3902,19446,2,4,34.08323302256264,-118.62956370388443,34.10402752439972,-118.48673688139382,7.06,12.68,No-Show,2023-01-29,14:29:00,2023-01-29,14:50:10
41191,8405,73004,1,4,40.54297800965219,-73.83960936191052,40.63082904423448,-74.02986755237328,3.7,7.07,Completed,2023-01-29,14:30:00,2023-01-29,14:41:06
41192,8047,51952,2,2,34.173995334603774,-118.31318044996704,34.05971775567152,-118.32922004600815,11.21,22.18,Completed,2023-01-29,14:31:00,2023-01-29,15:04:37
41193,3339,77760,2,4,34.26400933168367,-118.55026859481418,34.06724777365041,-118.3060369724225,8.25,19.28,Completed,2023-01-29,14:32:00,2023-01-29,14:56:45
41194,5521,75143,1,2,40.539073696938395,-74.0607695443447,40.498012412028444,-73.83463082702434,8.84,25.9,Completed,2023-01-29,14:33:00,2023-01-29,14:59:31
41195,5928,34922,6,2,40.088718579258895,-75.04648322149124,40.075152038154265,-75.13194018672662,5.83,13.08,Completed,2023-01-29,14:34:00,2023-01-29,14:51:29
41196,1499,22624,1,2,40.733557835181834,-73.82863082631484,40.89701466548355,-74.13988209506081,7.3,19.15,Cancelled,2023-01-29,14:35:00,2023-01-29,14:56:54
41197,4627,42458,1,3,40.80423672469564,-74.21355420049349,40.62171319773051,-73.70566669249973,6.42,14.89,Completed,2023-01-29,14:36:00,2023-01-29,14:55:15
41198,6645,98973,6,3,40.02844053299477,-75.24820176413078,39.91669814542132,-75.18928395150613,7.58,14.73,Completed,2023-01-29,14:37:00,2023-01-29,14:59:44
41199,3681,95260,7,1,29.31884963954568,-98.55820322754889,29.34434949130909,-98.50213511570783,9.49,16.07,Completed,2023-01-29,14:38:00,2023-01-29,15:06:28
41200,9941,15026,1,3,40.72317664644979,-73.71218347916957,40.801286170697125,-74.2304976222348,3.82,13.25,Completed,2023-01-29,14:39:00,2023-01-29,14:50:27
41201,5590,89923,7,1,29.68712722019878,-98.68258475643948,29.302442657750497,-98.33677217802195,5.67,16.54,Completed,2023-01-29,14:40:00,2023-01-29,14:57:00
41202,4474,24872,2,3,34.15761924493627,-118.64625163566704,34.0952972725068,-118.37987966564882,8.26,20.57,Completed,2023-01-29,14:41:00,2023-01-29,15:05:46
41203,2226,82423,2,1,33.99083485811686,-118.27171783566367,34.18252037332615,-118.60340506606235,8.21,19.46,Completed,2023-01-29,14:42:00,2023-01-29,15:06:37
41204,3973,79867,1,4,40.67909201783088,-74.11442641021996,40.689413752262574,-74.13764812740963,7.09,13.59,Completed,2023-01-29,14:43:00,2023-01-29,15:04:16
41205,6045,45196,2,4,33.83619888320541,-118.24542382243042,34.2169308659377,-118.55653705040612,5.81,9.77,Completed,2023-01-29,14:44:00,2023-01-29,15:01:25
41206,2038,39162,1,3,40.70328350971082,-74.1015691270732,40.86501651463095,-73.85288486892702,13.04,24.99,Completed,2023-01-29,14:45:00,2023-01-29,15:24:07
41207,2787,57546,6,3,39.87713378228172,-75.07085889357333,40.09721240025821,-75.17579362318476,8.15,15.7,Completed,2023-01-29,14:46:00,2023-01-29,15:10:27
41208,5715,55515,8,1,32.885718928420346,-117.03175121591109,32.62152990677423,-117.13714823173497,5.99,15.78,Completed,2023-01-29,14:47:00,2023-01-29,15:04:58
41209,5722,49796,1,1,40.82128257883598,-73.79737065403067,40.541564980193805,-73.90748610332484,5.42,13.28,Completed,2023-01-29,14:48:00,2023-01-29,15:04:15
41210,9611,74579,2,4,33.97119409451132,-118.32848999095367,33.71476215151095,-118.60438677798906,6.93,15.93,Completed,2023-01-29,14:49:00,2023-01-29,15:09:47
41211,3897,48831,2,4,34.09855620964741,-118.49540958511645,34.183805015100994,-118.29531572321847,11.08,23.56,Completed,2023-01-29,14:50:00,2023-01-29,15:23:14
41212,5584,67320,2,1,34.097571001891126,-118.52501543916443,34.33273169735854,-118.30426431695474,3.15,7.04,No-Show,2023-01-29,14:51:00,2023-01-29,15:00:27
41213,7319,69120,8,1,32.72301206044022,-117.1822894629168,32.700300502907645,-117.08544165875344,5.47,13.72,Completed,2023-01-29,14:52:00,2023-01-29,15:08:24
41214,4302,34282,1,4,40.59460410536784,-74.24033790814659,40.526924972551654,-74.09052937514974,6.94,16.44,Cancelled,2023-01-29,14:53:00,2023-01-29,15:13:49
41215,1795,55484,5,1,33.44919918507055,-112.10357093071646,33.89432718743854,-112.30380424193709,7.65,15.83,Completed,2023-01-29,14:54:00,2023-01-29,15:16:57
41216,6437,91991,4,2,29.695805021663933,-95.09477722106556,29.910490586121675,-95.74690724242349,9.38,25.17,Completed,2023-01-29,14:55:00,2023-01-29,15:23:08
41217,3809,61958,8,4,32.82382054760893,-117.0280120117267,32.924270675247854,-117.1393658488075,5.15,12.43,Completed,2023-01-29,14:56:00,2023-01-29,15:11:27
41218,1466,12631,2,3,34.23600993020311,-118.56411081779824,33.76876898230009,-118.19073550518213,4.84,12.86,Completed,2023-01-29,14:57:00,2023-01-29,15:11:31
41219,1272,65580,1,4,40.86410598769052,-73.72056941363816,40.61911717914097,-73.91497455682507,11.66,30.63,Completed,2023-01-29,14:58:00,2023-01-29,15:32:58
41220,7308,15634,1,1,40.55759912829641,-74.20637389547568,40.881288636367,-73.74850349791569,13.13,23.64,Completed,2023-01-29,14:59:00,2023-01-29,15:38:23
41221,4489,53230,5,1,33.525567393975265,-112.30155516908918,33.318129663069236,-112.03264270791108,5.63,12.33,Completed,2023-01-29,15:00:00,2023-01-29,15:16:53
41222,4651,44479,4,3,29.53788140802372,-95.22705321304808,29.758335787323475,-95.23459891757877,7.41,17.15,Completed,2023-01-29,15:01:00,2023-01-29,15:23:13
41223,8135,26129,4,1,30.09692015754122,-95.3753970817269,29.61122240380079,-95.4400208040107,3.59,10.3,Completed,2023-01-29,15:02:00,2023-01-29,15:12:46
41224,1955,38905,1,1,40.823578032041475,-73.95918930575748,40.7421327035519,-73.73464975815257,9.26,23.55,Completed,2023-01-29,15:03:00,2023-01-29,15:30:46
41225,6386,16145,1,2,40.60238249654565,-73.70332004272464,40.74237801969332,-73.9029624501508,6.17,12.41,Completed,2023-01-29,15:04:00,2023-01-29,15:22:30
41226,8897,15664,4,4,30.09519707852317,-95.66013627739568,29.854875068460828,-95.26785937340547,9.17,24.1,Cancelled,2023-01-29,15:05:00,2023-01-29,15:32:30
41227,4409,83761,1,4,40.845123761319705,-73.84057146918138,40.89197997396779,-74.07693965429561,4.22,11.26,Completed,2023-01-29,15:06:00,2023-01-29,15:18:39
41228,2919,75121,9,4,32.68638046952931,-96.74226629238017,32.714259805845145,-96.77529019467379,7.78,13.86,Completed,2023-01-29,15:07:00,2023-01-29,15:30:20
41229,3932,77621,8,3,32.90325687455109,-117.01027928635386,32.83199697520308,-117.10681719452592,4.63,16.35,Completed,2023-01-29,15:08:00,2023-01-29,15:21:53
41230,8775,61326,1,1,40.84660009073438,-73.73813266850834,40.62431589444115,-73.80668781013264,11.4,28.51,Completed,2023-01-29,15:09:00,2023-01-29,15:43:12
41231,9379,19933,4,4,29.845303310948694,-95.05395184796527,29.946298937242158,-95.22369176499868,7.95,12.53,Completed,2023-01-29,15:10:00,2023-01-29,15:33:51
41232,1207,30627,1,2,40.84088984056144,-73.94403523038312,40.83475137742586,-73.95244445718596,6.58,12.4,Completed,2023-01-29,15:11:00,2023-01-29,15:30:44
41233,1073,98019,10,4,37.63614667044041,-122.34593484646788,37.92805746058112,-122.51304028301654,8.15,17.23,Cancelled,2023-01-29,15:12:00,2023-01-29,15:36:27
41234,9043,57264,4,2,29.932908646599152,-95.78915521803701,30.019857398364188,-95.14663705670954,10.04,22.27,Completed,2023-01-29,15:13:00,2023-01-29,15:43:07
41235,5768,55689,2,1,33.8960913267668,-118.29387292991161,33.789258241694945,-118.49714106444455,4.63,9.85,Completed,2023-01-29,15:14:00,2023-01-29,15:27:53
41236,8561,58172,6,3,40.11185281478302,-75.25890956282524,40.068063165084325,-75.2501334868364,0.76,3.3,Completed,2023-01-29,15:15:00,2023-01-29,15:17:16
41237,5969,63743,1,4,40.844969089995054,-74.03347413073199,40.50615097660792,-74.10243642044377,7.19,15.42,Cancelled,2023-01-29,15:16:00,2023-01-29,15:37:34
41238,8704,10449,2,4,33.845959375414544,-118.39900050906401,34.032491380703426,-118.63617527338214,6.36,14.85,Completed,2023-01-29,15:17:00,2023-01-29,15:36:04
41239,6889,63997,2,2,34.12863767686617,-118.2030370456615,33.88178515338649,-118.26729608236292,6.21,14.98,Completed,2023-01-29,15:18:00,2023-01-29,15:36:37
41240,9019,58139,2,4,33.79016477867812,-118.58774001689989,33.8617888618597,-118.30845763104426,10.7,19.35,Completed,2023-01-29,15:19:00,2023-01-29,15:51:06
41241,9706,40415,1,2,40.55874567688314,-73.7387654285089,40.67308861944908,-73.85195755798979,15.24,38.66,Cancelled,2023-01-29,15:20:00,2023-01-29,16:05:43
41242,6919,98330,10,1,37.900123902276384,-122.51496051447073,37.75760070317174,-122.48101621698353,9.86,17.83,Completed,2023-01-29,15:21:00,2023-01-29,15:50:34
41243,1279,39844,3,4,41.7058646626653,-87.64469286595894,41.97966265122068,-87.82313253245074,7.19,20.25,Completed,2023-01-29,15:22:00,2023-01-29,15:43:34
41244,5855,12763,8,4,32.84425325043704,-117.1692095169614,32.550461364077535,-117.02140108519409,7.72,15.7,Completed,2023-01-29,15:23:00,2023-01-29,15:46:09
41245,9747,21971,1,3,40.88143215477587,-73.7027438948343,40.539807249759264,-74.02375728762506,6.11,14.25,No-Show,2023-01-29,15:24:00,2023-01-29,15:42:19
41246,6152,74489,8,4,32.91750867017079,-117.08050651937114,32.743713616949016,-117.06096132957634,5.76,12.59,Completed,2023-01-29,15:25:00,2023-01-29,15:42:16
41247,8461,65790,5,1,33.881274209090165,-111.97688321835963,33.71015026405629,-112.27813624996458,2.15,9.27,No-Show,2023-01-29,15:26:00,2023-01-29,15:32:27
41248,8791,66080,6,1,40.08935976370661,-75.21306100959886,40.11640494560425,-75.22018621754812,0.78,3.05,Completed,2023-01-29,15:27:00,2023-01-29,15:29:20
41249,1290,70666,8,4,32.80117538632556,-116.91429873408534,32.64385790834074,-117.01053021062262,11.43,18.72,Completed,2023-01-29,15:28:00,2023-01-29,16:02:17
41250,5880,68556,4,1,29.845458799526927,-95.46975553238241,29.82045771632808,-95.31693711797945,6.73,14.01,Completed,2023-01-29,15:29:00,2023-01-29,15:49:11
41251,8983,52183,5,3,33.391287191977774,-111.99405207946928,33.763631609664905,-112.2250557084682,8.97,20.95,Completed,2023-01-29,15:30:00,2023-01-29,15:56:54
41252,8723,20681,9,3,32.76208684197768,-96.8554955989436,32.63342912757587,-96.55925755874445,11.89,32.51,Cancelled,2023-01-29,15:31:00,2023-01-29,16:06:40
41253,8968,69741,1,4,40.509151712485064,-73.95300326157205,40.90213120059584,-73.76426573181256,9.82,17.73,Completed,2023-01-29,15:32:00,2023-01-29,16:01:27
41254,2622,61320,1,3,40.73811703480064,-74.01114702679133,40.61315898620938,-74.15574482800501,7.27,14.03,Completed,2023-01-29,15:33:00,2023-01-29,15:54:48
41255,4551,93570,10,3,37.83766959801997,-122.35046905083429,37.789244217067655,-122.35519768894854,7.56,18.87,Completed,2023-01-29,15:34:00,2023-01-29,15:56:40
41256,5178,96167,9,3,32.638865198677934,-96.94366167486946,32.70597682552269,-96.87731459585363,3.32,8.52,Completed,2023-01-29,15:35:00,2023-01-29,15:44:57
41257,4275,30650,3,1,41.718554938057615,-87.66464079703002,41.780461237860905,-87.93878360239717,4.27,11.52,Completed,2023-01-29,15:36:00,2023-01-29,15:48:48
41258,6257,28768,7,4,29.278252425028263,-98.36537043989867,29.764480777943856,-98.59634608180819,8.75,15.03,Completed,2023-01-29,15:37:00,2023-01-29,16:03:15
41259,9274,65389,9,3,32.89664686015887,-96.93276530756705,32.96802690166017,-96.95004092879167,4.71,12.67,Cancelled,2023-01-29,15:38:00,2023-01-29,15:52:07
41260,4995,35576,3,2,41.703359533387456,-87.69910172882109,41.96038558360184,-87.81753784118935,4.45,11.47,Completed,2023-01-29,15:39:00,2023-01-29,15:52:21
41261,6806,74627,1,3,40.800925847821865,-74.01298350235288,40.58962700530698,-73.81263707224961,7.79,14.87,Completed,2023-01-29,15:40:00,2023-01-29,16:03:22
41262,9839,17914,3,4,41.88737330118484,-87.84342374197601,41.93078133534619,-87.80300725938066,5.89,16.01,Completed,2023-01-29,15:41:00,2023-01-29,15:58:40
41263,7762,48337,2,1,33.77150290192841,-118.66578627835527,34.1622006700779,-118.61558295784965,4.27,10.36,Cancelled,2023-01-29,15:42:00,2023-01-29,15:54:48
41264,4692,65293,1,1,40.7657233922993,-73.8444289316999,40.85367508318841,-74.0875370553203,4.93,13.5,Completed,2023-01-29,15:43:00,2023-01-29,15:57:47
41265,2757,43951,10,1,37.817276157069955,-122.36515016378318,37.708835307447316,-122.3391511113776,2.66,8.75,Completed,2023-01-29,15:44:00,2023-01-29,15:51:58
41266,5955,61624,6,1,39.92404075259565,-75.03363007033661,39.89381587111118,-74.96983058516527,12.32,21.89,Completed,2023-01-29,15:45:00,2023-01-29,16:21:57
41267,7462,35610,7,1,29.6071423371798,-98.30941997913307,29.58356000080824,-98.5089549364776,3.84,7.82,Cancelled,2023-01-29,15:46:00,2023-01-29,15:57:31
41268,6964,33488,4,3,29.762121939913612,-95.75109041428172,29.523825780515978,-95.13314424121295,4.98,10.62,Cancelled,2023-01-29,15:47:00,2023-01-29,16:01:56
41269,8414,28547,2,2,34.04914087939214,-118.54553422347713,33.98315983624283,-118.22667124911678,6.36,13.97,No-Show,2023-01-29,15:48:00,2023-01-29,16:07:04
41270,8204,37921,4,3,30.02996048028942,-95.5154089159179,29.724263454999804,-95.06417806138664,5.43,10.04,Completed,2023-01-29,15:49:00,2023-01-29,16:05:17
41271,7848,13079,6,1,40.1285691987997,-75.08462233892946,39.901436070911785,-75.06587837904019,8.21,16.03,Completed,2023-01-29,15:50:00,2023-01-29,16:14:37
41272,1725,21546,4,4,29.665218520911985,-95.04950594401149,29.81173170949075,-95.56273093639984,7.1,15.97,Completed,2023-01-29,15:51:00,2023-01-29,16:12:18
41273,2107,40929,1,3,40.59216358370666,-74.12603178285178,40.91601708279848,-74.2427157332378,6.76,16.49,Completed,2023-01-29,15:52:00,2023-01-29,16:12:16
41274,5348,55569,8,1,32.7461052072409,-117.27029114195277,32.96148334258298,-117.15715320881118,6.11,11.36,Cancelled,2023-01-29,15:53:00,2023-01-29,16:11:19
41275,9086,23904,2,4,33.794922042733205,-118.59521721095992,34.13115664842718,-118.2393655723764,7.22,11.39,Completed,2023-01-29,15:54:00,2023-01-29,16:15:39
41276,8073,72410,2,4,34.09076182885703,-118.33557972505375,34.10656898234866,-118.28434105510232,7.24,11.56,Completed,2023-01-29,15:55:00,2023-01-29,16:16:43
41277,1824,33853,4,4,29.852264535702272,-95.13595752920389,29.867147230326268,-95.67081010034512,6.02,12.16,Completed,2023-01-29,15:56:00,2023-01-29,16:14:03
41278,5602,74709,10,3,37.89564664437471,-122.49850047709496,37.91308961776123,-122.454360866653,1.55,5.31,Completed,2023-01-29,15:57:00,2023-01-29,16:01:39
41279,8492,38036,2,3,34.270433172794306,-118.46403115134076,33.95256831097151,-118.57002376604405,6.22,14.77,Cancelled,2023-01-29,15:58:00,2023-01-29,16:16:39
41280,1350,40379,1,3,40.75586839204353,-73.91545231086579,40.524895988121166,-73.93444183220055,7.16,22.31,Completed,2023-01-29,15:59:00,2023-01-29,16:20:28
41281,6202,72306,10,1,37.68966793003814,-122.37598256640749,37.881059621148125,-122.44364680845925,10.12,18.63,Completed,2023-01-29,16:00:00,2023-01-29,16:30:21
41282,3173,35970,10,1,37.891351285872524,-122.45541119555594,37.750582476545674,-122.35042638175126,9.42,25.2,Completed,2023-01-29,16:01:00,2023-01-29,16:29:15
41283,8894,81127,1,1,40.8841874540241,-73.98697547309202,40.878191702164685,-74.20447166466336,2.4,8.24,Completed,2023-01-29,16:02:00,2023-01-29,16:09:12
41284,5991,57261,8,1,32.804901958275074,-117.2663566769481,32.53228221391573,-116.9442080420285,7.86,17.87,Cancelled,2023-01-29,16:03:00,2023-01-29,16:26:34
41285,4002,89923,9,2,32.679336609319506,-96.94671525747407,32.66841546269749,-96.61111987509571,3.38,7.2,Completed,2023-01-29,16:04:00,2023-01-29,16:14:08
41286,3509,78910,1,4,40.713171713180394,-73.75582761184651,40.652341709627464,-73.861433394543,4.6,15.46,Completed,2023-01-29,16:05:00,2023-01-29,16:18:48
41287,3672,98611,7,3,29.742507670466434,-98.71000030874103,29.44066033349426,-98.47457989333135,7.57,13.01,Cancelled,2023-01-29,16:06:00,2023-01-29,16:28:42
41288,4442,11823,1,2,40.63387853075751,-74.00079494341507,40.85223502416612,-73.82778655309406,1.39,3.23,Completed,2023-01-29,16:07:00,2023-01-29,16:11:10
41289,5158,96753,8,4,32.93269119977088,-117.0922293716513,32.59453996688199,-117.16044652423342,7.52,19.58,Completed,2023-01-29,16:08:00,2023-01-29,16:30:33
41290,5121,16955,1,2,40.50598572234177,-74.14014230459875,40.72011295416596,-73.95430275675562,6.73,20.33,Completed,2023-01-29,16:09:00,2023-01-29,16:29:11
41291,8807,96415,6,3,39.96000031461375,-75.25911997678448,40.005346415394406,-75.1304890829297,4.8,9.27,No-Show,2023-01-29,16:10:00,2023-01-29,16:24:24
41292,7237,50799,8,4,32.770955150119214,-116.97046442295556,32.55289474521538,-117.21173115842143,0.4,3.58,Completed,2023-01-29,16:11:00,2023-01-29,16:12:12
41293,8026,19872,1,2,40.62833052525559,-73.70550847989213,40.64127998948605,-74.12368385555625,7.1,15.26,Completed,2023-01-29,16:12:00,2023-01-29,16:33:18
41294,9141,47535,7,2,29.708122716760567,-98.3564384739034,29.37818442298456,-98.72295502714672,6.74,15.55,Completed,2023-01-29,16:13:00,2023-01-29,16:33:13
41295,8179,71453,1,3,40.55885108230263,-74.22614370509856,40.82375847312796,-73.9047848725266,7.7,14.39,Completed,2023-01-29,16:14:00,2023-01-29,16:37:06
41296,6797,34008,1,1,40.539313953102976,-74.14971742668328,40.862299674385085,-73.82884153877114,6.38,14.7,Completed,2023-01-29,16:15:00,2023-01-29,16:34:08
41297,1297,37788,9,2,33.001391857652244,-96.96081636621317,32.87355102295629,-96.97421089132851,3.52,9.7,Completed,2023-01-29,16:16:00,2023-01-29,16:26:33
41298,7080,66305,9,3,32.670791450985966,-96.70014532761573,32.95677406483242,-96.79195964341363,7.26,12.98,Completed,2023-01-29,16:17:00,2023-01-29,16:38:46
41299,8746,88463,7,1,29.633450609738993,-98.30388577198617,29.523829813918354,-98.31465478679657,5.39,15.17,Completed,2023-01-29,16:18:00,2023-01-29,16:34:10
41300,8334,70171,9,2,33.00589211537219,-96.80647423980149,32.70234005992635,-96.87001996814166,3.97,10.37,Completed,2023-01-29,16:19:00,2023-01-29,16:30:54
41301,4938,58812,1,4,40.69661570270001,-73.76730386587629,40.880166101134435,-74.19630815801473,6.84,16.7,Completed,2023-01-29,16:20:00,2023-01-29,16:40:31
41302,8932,22784,3,1,41.689634704547714,-87.56234626536538,41.97837362707873,-87.89018341158356,9.08,13.9,Completed,2023-01-29,16:21:00,2023-01-29,16:48:14
41303,8925,79597,9,4,32.995290442561426,-96.6586143182012,32.81179404920485,-96.5561105062378,8.15,21.64,Completed,2023-01-29,16:22:00,2023-01-29,16:46:27
41304,2594,65091,9,2,32.74461420599872,-96.68983366564483,32.641471901872826,-96.91419086494464,10.7,20.75,Completed,2023-01-29,16:23:00,2023-01-29,16:55:06
41305,4215,26020,2,2,33.72914022220271,-118.53641649904446,33.76074520038761,-118.26669598795269,0.61,3.17,Completed,2023-01-29,16:24:00,2023-01-29,16:25:49
41306,5379,36234,2,1,34.26874145963212,-118.60029463989478,33.975596915596675,-118.50265447860464,7.07,14.28,Completed,2023-01-29,16:25:00,2023-01-29,16:46:12
41307,4182,15408,6,2,39.91183753355656,-75.1996818018136,39.943862255686966,-75.06106859674921,3.56,8.51,Completed,2023-01-29,16:26:00,2023-01-29,16:36:40
41308,5445,85248,1,1,40.50724114796955,-73.70663983967614,40.72043963703187,-73.89682455928845,10.13,20.99,Completed,2023-01-29,16:27:00,2023-01-29,16:57:23
41309,8571,21422,7,3,29.7157362470931,-98.34066503203002,29.4446972057872,-98.37985357707231,6.67,17.29,Cancelled,2023-01-29,16:28:00,2023-01-29,16:48:00
41310,2351,83762,2,1,34.280615127002534,-118.56240744394321,33.79383900684534,-118.42966886276542,3.79,10.59,Completed,2023-01-29,16:29:00,2023-01-29,16:40:22
41311,6613,22106,4,2,29.642317110404854,-95.27326655230134,29.594012389567744,-95.61162748304794,8.84,18.65,Cancelled,2023-01-29,16:30:00,2023-01-29,16:56:31
41312,1211,67488,1,2,40.90724928295155,-74.16760812068884,40.9080864111889,-74.16286580657001,4.5,12.69,Completed,2023-01-29,16:31:00,2023-01-29,16:44:30
41313,2274,82271,6,2,40.016272336870614,-75.08444003077128,39.93785393788065,-75.26990585418604,11.89,21.63,Completed,2023-01-29,16:32:00,2023-01-29,17:07:40
41314,5262,29475,10,2,37.677264060287015,-122.34463769035095,37.75172281775607,-122.41147671835563,5.92,12.43,Completed,2023-01-29,16:33:00,2023-01-29,16:50:45
41315,6967,80106,4,4,29.80220626729553,-95.06680254235991,29.852192460050972,-95.69548505034318,9.71,24.32,Completed,2023-01-29,16:34:00,2023-01-29,17:03:07
41316,4734,21511,10,4,37.805923081308165,-122.50201094848914,37.73872855921884,-122.4945321908639,3.43,6.36,Completed,2023-01-29,16:35:00,2023-01-29,16:45:17
41317,8775,14429,3,4,41.85990328076741,-87.89379348978233,41.90653187239658,-87.72179164747128,10.29,20.72,Completed,2023-01-29,16:36:00,2023-01-29,17:06:52
41318,6538,17189,2,4,33.778074751177556,-118.20533721851223,34.01489573209177,-118.56133204912757,4.71,11.28,No-Show,2023-01-29,16:37:00,2023-01-29,16:51:07
41319,5502,26821,8,4,32.75723384628261,-116.985995166211,32.64794615588309,-117.19577903057245,9.55,23.24,Completed,2023-01-29,16:38:00,2023-01-29,17:06:39
41320,3485,60032,1,4,40.50265380948174,-73.99793137207239,40.670306077610505,-73.9685484129684,5.49,16.47,Completed,2023-01-29,16:39:00,2023-01-29,16:55:28
41321,8254,57562,2,2,34.239259419404526,-118.3512052850241,33.83724923081954,-118.54249820698783,4.71,15.92,Completed,2023-01-29,16:40:00,2023-01-29,16:54:07
41322,5370,44000,6,3,39.922527572298456,-75.12353116853262,39.878714241121756,-74.97095351896765,10.42,27.82,No-Show,2023-01-29,16:41:00,2023-01-29,17:12:15
41323,6534,14466,1,3,40.74201797869707,-73.83408402061973,40.724124567437215,-74.09571696623499,3.65,8.48,Cancelled,2023-01-29,16:42:00,2023-01-29,16:52:57
41324,7705,79712,9,2,32.72781426126557,-96.67481427862701,32.63781288220313,-96.70814845383606,8.03,20.52,Completed,2023-01-29,16:43:00,2023-01-29,17:07:05
41325,4398,34522,3,1,41.93765599365184,-87.62623957418045,41.68756910523865,-87.75843894642053,6.34,13.53,Completed,2023-01-29,16:44:00,2023-01-29,17:03:01
41326,7255,31199,2,4,34.26509788196669,-118.237784551911,34.048215146660525,-118.44200795324798,7.88,18.56,Completed,2023-01-29,16:45:00,2023-01-29,17:08:38
41327,5887,93284,2,4,33.80297868458186,-118.26103016210325,33.767435932142995,-118.66825125984198,3.51,9.28,Completed,2023-01-29,16:46:00,2023-01-29,16:56:31
41328,7445,93936,2,1,34.12999120004426,-118.66462784486589,34.13785797386668,-118.42565692578107,1.9,7.42,Completed,2023-01-29,16:47:00,2023-01-29,16:52:42
41329,9327,60316,6,3,39.99534722619575,-75.20278989089051,39.94674426848134,-75.23258328050649,3.96,10.79,Completed,2023-01-29,16:48:00,2023-01-29,16:59:52
41330,1332,50048,1,3,40.68188692829498,-74.08000995200875,40.665131667019445,-73.98051313458693,7.19,21.52,No-Show,2023-01-29,16:49:00,2023-01-29,17:10:34
41331,4233,53772,8,1,32.86387789225545,-117.17329963683326,32.95400972269035,-117.03507338108726,2.48,6.68,Completed,2023-01-29,16:50:00,2023-01-29,16:57:26
41332,2535,37676,1,4,40.498133091636596,-73.78147717289585,40.87655770725906,-73.87041108132604,8.44,19.75,Completed,2023-01-29,16:51:00,2023-01-29,17:16:19
41333,3124,87262,2,3,33.89875143845502,-118.64600826763406,34.214163802612134,-118.41226722426251,6.02,11.64,Completed,2023-01-29,16:52:00,2023-01-29,17:10:03
41334,3232,49561,5,3,33.85923136183774,-112.12899725573698,33.481069336257534,-111.9936417720584,3.57,7.62,Completed,2023-01-29,16:53:00,2023-01-29,17:03:42
41335,4957,51870,2,3,34.18272465486056,-118.32183150365408,34.20590376546084,-118.6179499144495,1.53,5.37,Completed,2023-01-29,16:54:00,2023-01-29,16:58:35
41336,8647,60298,3,4,41.758494670794505,-87.53560472042199,41.870798578087815,-87.60495480790325,7.54,21.71,Completed,2023-01-29,16:55:00,2023-01-29,17:17:37
41337,6282,52346,4,3,29.63107207243389,-95.15749789079807,29.786073505652467,-95.19442715029939,9.08,17.31,Completed,2023-01-29,16:56:00,2023-01-29,17:23:14
41338,6140,57610,2,1,33.848654552163794,-118.4167846322537,33.935324747973,-118.5397943368412,8.0,15.74,Completed,2023-01-29,16:57:00,2023-01-29,17:21:00
41339,8744,30991,4,1,30.07184796858104,-95.78906934883638,29.69140190859148,-95.26893613264195,5.69,12.3,Completed,2023-01-29,16:58:00,2023-01-29,17:15:04
41340,6697,42251,10,1,37.827318241286754,-122.49787571812229,37.630427153761964,-122.36449828472914,9.83,21.02,Cancelled,2023-01-29,16:59:00,2023-01-29,17:28:29
41341,1952,73010,1,3,40.84715593518555,-73.85826050199404,40.90183454083055,-74.09914678809227,4.95,14.86,Completed,2023-01-29,17:00:00,2023-01-29,17:14:51
41342,4369,90693,4,2,29.782368810985048,-95.7472983674738,29.95729295101104,-95.49358639628423,2.63,7.45,Completed,2023-01-29,17:01:00,2023-01-29,17:08:53
41343,7442,27300,2,2,33.998954686293125,-118.31592278329856,34.326691201287076,-118.37331470294204,5.01,16.16,Completed,2023-01-29,17:02:00,2023-01-29,17:17:01
41344,7553,56237,9,2,32.83982997257775,-96.55315899218446,32.881315111219386,-96.55232270158527,4.07,13.15,Completed,2023-01-29,17:03:00,2023-01-29,17:15:12
41345,7830,54911,1,2,40.90698994113949,-73.96507274593111,40.76352851517324,-74.11983208436757,8.17,14.25,Completed,2023-01-29,17:04:00,2023-01-29,17:28:30
41346,1164,44477,1,1,40.64971776153593,-74.0276429627514,40.659701052738164,-73.85774204381859,8.24,15.4,Completed,2023-01-29,17:05:00,2023-01-29,17:29:43
41347,8249,17977,3,3,42.00749571602583,-87.72125575622923,41.92582751164406,-87.65355949769267,6.55,16.44,Completed,2023-01-29,17:06:00,2023-01-29,17:25:39
41348,3705,19708,6,4,39.94361058467137,-75.03223651616938,40.07318851260694,-75.19538693998436,6.56,12.91,Completed,2023-01-29,17:07:00,2023-01-29,17:26:40
